X,y,y_true
3.6180904522613067,0.8094108768454571,0.891705395848005
3.6683417085427137,1.709541786442385,0.8287193815222094
3.7185929648241207,1.401839080235639,0.7682717877186096
3.7688442211055277,0.7603046310926272,0.710578657507031
3.819095477386935,1.2331045644876402,0.6558490798803516
3.869346733668342,0.6824870025658857,0.6042846618764222
3.919597989949749,0.9998571584893104,0.5560790195893637
3.969849246231156,0.08244009374148248,0.5114172893552578
4.020100502512563,0.34191332751644987,0.47047566034632093
4.07035175879397,-0.17738905381305015,0.43342092975360647
4.120603015075377,0.6001849939848541,0.4004100816812348
4.170854271356784,1.347626799728006,0.37158989081531146
4.2211055276381915,1.3935937867550934,0.34709655186812727
4.2713567839195985,0.07991973278844178,0.3270553357331658
4.3216080402010055,0.6622035329615128,0.3115802732190136
4.371859296482413,-0.08594234149160984,0.30077386716063326
4.42211055276382,-0.03220907544094059,0.294726833634819
4.472361809045227,0.19021694379028276,0.29351787293318155
4.522613065326634,0.43219745910194984,0.29721347087087246
4.572864321608041,-0.6383808061447078,0.30586773093267716
4.623115577889448,0.4073933956467587,0.31952223768025156
4.673366834170855,-0.02032578026376497,0.3382059517653484
4.723618090452262,-0.10665173894001478,0.36193513681409417
4.773869346733669,-0.03730514517577255,0.39071331836690404
4.824120603015076,0.6602529087984175,0.4245312749777004
4.874371859296483,-0.08264151386544161,0.4633670614949046
4.92462311557789,0.577954551571413,0.5071860644654276
4.974874371859297,-0.02419460868510459,0.5559410895217807
5.025125628140704,0.38926463130473465,0.6095724805316856
5.075376884422111,0.6420171838292491,0.6680082702093713
5.125628140703518,0.9665843917890586,0.7311643618083166
5.175879396984925,-0.18924312924717446,0.7989447414367252
5.226130653266332,0.7159807466952384,0.8712417204597103
5.276381909547739,0.857560329965024,0.9479362073762048
5.326633165829146,1.0482468216122756,1.0288980084842052
5.376884422110553,1.3560952653791456,1.1139861565752653
5.42713567839196,0.4735748875401078,1.2030492668284074
5.477386934673367,1.5531425335778373,1.2959259190049315
5.527638190954774,1.4538785755359191,1.3924450649792213
5.577889447236181,0.9266797482330948,1.4924264605766622
5.628140703517588,2.2409503896149587,1.5956811206284354
5.678391959798995,1.598055604416135,1.702011796094326
5.728643216080402,1.7071440166387382,1.8112134720489765
5.778894472361809,2.1336587756524183,1.9230738852743396
5.8291457286432165,2.6035713077242892,2.0373740601515875
5.8793969849246235,2.4484898059262115,2.153888861499531
5.9296482412060305,1.5995996449211178,2.2723875629638286
5.9798994974874375,2.39135998839632,2.3926344295219852
6.030150753768845,3.536609722620228,2.51438931263353
6.080402010050252,2.873726681240725,2.6374082565328094
6.130653266331659,2.244724530750841,2.7614441141337203
6.180904522613066,2.3837521622776663,2.886247170991437
6.231155778894473,2.7344514646612863,3.011565775745837
6.28140703517588,3.234294607699331,3.1371469754549737
6.331658291457287,2.8297683083630227,3.2627371542145998
6.381909547738694,2.8204694343461147,3.388082673451441
6.432160804020101,2.897874254636775,3.512930512273704
6.482412060301508,2.585748912023267,3.6370289062621457
6.532663316582915,3.7068226223067002,3.7601279830889864
6.582914572864322,4.109238616066669,3.881980393359933
6.633165829145729,3.5886823994108936,4.0023419350866645
6.683417085427136,4.141005281527383,4.120972170213195
6.733668341708543,4.007669824157506,4.237635031639593
6.78391959798995,4.550506452190291,4.352099419210542
6.834170854271357,5.698558882406986,4.464139783164055
6.884422110552764,4.6781625949900265,4.573536693567364
6.934673366834171,4.981081597309293,4.680077394302323
6.984924623115578,4.796646934196439,4.783556340201718
7.035175879396985,4.851486544025326,4.883775715980407
7.085427135678392,4.689341111810752,4.98054593565114
7.135678391959799,5.763069108461502,5.073686121164231
7.185929648241206,4.227793148116999,5.163024559062669
7.236180904522613,6.001150470466083,5.248399133999772
7.28643216080402,6.375688788226452,5.329657738024899
7.336683417085427,5.394912219703335,5.406658654603919
7.386934673366834,5.787489464302508,5.479270916404904
7.437185929648241,5.941427870858927,5.547374635945783
7.4874371859296485,5.843228461066812,5.6108613082691585
7.5376884422110555,6.10785894539008,5.6696340848801565
7.5879396984924625,6.15920814051066,5.723608018255694
7.63819095477387,5.941400454626074,5.7727102763078735
7.688442211055277,6.173804948944669,5.8168803262600575
7.738693467336684,5.164322300095486,5.856070087471389
7.788944723618091,5.497820201024081,5.890244052823942
7.839195979899498,5.970463781682548,5.919379378366025
7.889447236180905,6.440999044627097,5.943465940985338
7.939698492462312,5.424711323510046,5.9625063639663605
7.989949748743719,6.402888247739167,5.976516010367457
8.040201005025127,6.91512796748264,5.98552294423442
8.090452261306533,6.213308860672662,5.989567859748364
8.14070351758794,5.8649615282390775,5.988703978486864
8.190954773869347,5.545133971847464,5.982996915057703
8.241206030150755,6.975483071649477,5.972524511444464
8.291457286432161,5.606461546645262,5.957376640482188
8.341708542713569,6.035355944318305,5.9376549789592605
8.391959798994975,6.440645502702257,5.913472750918343
8.442211055276383,4.8586688326324206,5.884954441804462
8.492462311557789,6.003200203815848,5.852235484181903
8.542713567839197,5.490137942541753,5.81546191581338
8.592964824120603,6.147316448041932,5.77479001096472
8.643216080402011,6.496155803992616,5.73038588586587
8.693467336683417,5.986044503919909,5.682425079324332
8.743718592964825,5.386752105295522,5.631092109549806
8.793969849246231,5.391235848981102,5.576580008308923
8.84422110552764,4.962966374271706,5.519089833586162
8.894472361809045,5.602256420965433,5.458830161981321
8.944723618090453,4.4351286202342495,5.396016562125048
8.99497487437186,5.098001330478156,5.330871050441915
9.045226130653267,5.649837056823777,5.263621530634979
9.095477386934673,6.1889285570712635,5.1945012183070345
9.145728643216081,5.040874588675575,5.123748052171084
9.195979899497488,5.359503394932109,5.051604093336628
9.246231155778895,5.16316742221842,4.97831491418826
9.296482412060302,5.191000265178452,4.904128978399552
9.34673366834171,4.510559378614888,4.829297013647369
9.396984924623116,5.507322424403528,4.754071378610405
9.447236180904524,5.268940711467226,4.67870542584995
9.49748743718593,4.765216076281118,4.603452862181486
9.547738693467338,4.421261257564445,4.52856710815187
9.597989949748744,4.831345860378998,4.454300658239298
9.648241206030152,3.890723913179436,4.380904443391213
9.698492462311558,4.720580430171828,4.30862719750966
9.748743718592966,4.77980187416611,4.237714829483368
9.798994974874372,3.7537444743397144,4.168409802352069
9.84924623115578,3.664916419177411,4.100950521170365
9.899497487437186,3.7343784745047284,4.035570731116662
9.949748743718594,3.959387968883862,3.9724989273666447
10.0,3.603342770244661,3.9119577782212605
